version,issue
59faec64-b6a4-45a6-9cb5-0de2c49d87e2,Missing phelps code (not fixed)
59ffcc12-4e6a-486d-b99b-7f283dcf5089,Missing phelps code (not fixed)
5a2dd90d-ffa6-43f6-9e08-bc294fe2d762,Missing phelps code (not fixed)
5a3135fd-8107-4092-9a79-8b5c06548c02,Missing phelps code (not fixed)
5a97f9e6-e5bc-44ef-a676-f5e7bdbaf89f,Missing phelps code (not fixed)
5ab1d645-7555-4be4-b2d9-b6d3646a24f0,Missing phelps code (not fixed)
5ab6a611-9deb-4803-b6de-245e59e8e441,Missing phelps code (not fixed)
5ac83359-d076-439d-a2a0-488a49cc3afc,Missing phelps code (not fixed)
5acea85a-3506-43c5-ae80-c308cdccff93,Missing phelps code (not fixed)
5af8355f-b407-4278-9698-ddd28bdf68cd,Missing phelps code (not fixed)
5b0b4cef-00ae-4ffc-91fa-e40e5c1fdde6,Missing phelps code (not fixed)
5b13f2db-28c5-4953-8c74-dd3fc72ab7e0,Missing phelps code (not fixed)
5b624991-9c69-4379-800f-57541d85fdb1,Missing phelps code (not fixed)
5b752b75-97d7-4533-9d9c-2c4f419fb50c,Missing phelps code (not fixed)
5b874fd5-3039-4b12-bec7-1b18f88bce58,Missing phelps code (not fixed)
5b8a07ca-56b4-41f7-aa49-e47da2b49369,Missing phelps code (not fixed)
5bf0117a-7180-419c-8541-091e156d49ac,Suspicious/placeholder phelps code: AB0210BIR
5bf809f0-853d-4192-a1c6-e00c1f72ca8d,Missing phelps code (not fixed)
5bfb5081-05df-46d7-81d5-f27408bd747f,Missing phelps code (not fixed)
5c079f2b-3901-4da9-bc94-3f8fd1438f84,Missing phelps code (not fixed)
5c1349ad-1449-4765-a78f-c6f01c52db31,Missing phelps code (not fixed)
5c20217b-0bd1-4a7e-a172-16f8b9375220,Missing phelps code (not fixed)
5c2b3419-40c3-4318-a3b7-e3373ea943b0,Missing phelps code (not fixed)
5c2ea6ee-56fd-4132-a635-07ae577f63f9,Missing phelps code (not fixed)
5c4a3358-3968-4e31-b705-81ff566f8fa4,Missing phelps code (not fixed)
5c5d68d9-5afb-4380-a5cb-a75d28164969,Missing phelps code (not fixed)
5c5db2d0-f423-4f11-85ac-d6fd8c6492e8,Missing phelps code (not fixed)
5c6356ec-24e3-4b6f-802c-08852d741d00,Missing phelps code (not fixed)
5c69dd39-9536-423f-9b60-610207534841,Missing phelps code (not fixed)
5cafcc87-2871-4465-b2f4-75cfefd8f9cc,Missing phelps code (not fixed)
5cca5f55-3726-4b42-8b3a-25b3bab209f0,Missing phelps code (not fixed)
5cda0fbb-bab3-46ac-8b34-e3d60be51114,Missing phelps code (not fixed)
5ceb4b48-4bbf-4719-80eb-1105f41df00a,Missing phelps code (not fixed)
5d64a5f3-351e-48d2-8fdf-9313868b7497,Missing phelps code (not fixed)
5d6ea778-f8f7-4d59-a07a-7f81d2132d43,Missing phelps code (not fixed)
5d821e62-f592-4fe1-b4ba-123f52d93039,Missing phelps code (not fixed)
5d9d6270-b0f4-4bf9-8735-3bc9e96ebdc9,Missing phelps code (not fixed)
5d9db7ef-29d8-4a3f-a37c-1cd0466c9dd7,Missing phelps code (not fixed)
5dc93350-3a49-479d-b64c-7fe01bca3634,Missing phelps code (not fixed)
5de4eac6-0cfb-45b2-a859-fd4e357f74e7,Missing phelps code (not fixed)
5dedbe41-9c62-47ca-b853-1291d053bf00,Missing phelps code (not fixed)
5df8f0c4-8fd6-4aa6-a5b2-528633700833,Missing phelps code (not fixed)
5e45a12e-5968-4c82-a092-e8a4051ee352,Missing phelps code (not fixed)
5e514e48-c7b7-440e-8f1c-e2849de0d5c2,Missing phelps code (not fixed)
5e6e463c-2794-4bf1-83b1-a6623b66c6cb,Missing phelps code (not fixed)
5eca7c4d-aaa4-4e33-afea-b671c71f8d60,Missing phelps code (not fixed)
5ee2a563-ce64-453d-a678-74dc0b0bab95,Missing phelps code (not fixed)
5ee77ec9-b95f-41cd-8bdb-56eb7cbc0210,Missing phelps code (not fixed)
5f634db0-c8c1-4cef-9e0d-e63b43f1df98,Missing phelps code (not fixed)
5f768435-4a23-448b-be12-a03c60c3b0df,Missing phelps code (not fixed)
5f84dbbe-fb06-4ee2-8da3-83f52933c8ac,Missing phelps code (not fixed)
5fa1baec-eae2-40d0-b32b-d7facb7a974f,Missing phelps code (not fixed)
5fb2f93c-1420-4c8b-9285-40e9efee9adb,Missing phelps code (not fixed)
5fb34078-7fff-4593-81de-d7c17b73e17d,Missing phelps code (not fixed)
5fd304a6-cd6f-44eb-9f84-479fa5bcaeab,Suspicious/placeholder phelps code: SKIP
5fefa4e4-84af-4bd8-8323-7052f6c1819f,Duplicate language ky for phelps BH06026 with different content
5ffed604-6539-473c-9123-b55c60f975df,Missing phelps code (not fixed)
60d5d67d-14d8-491a-b907-ac1a45757db8,Missing phelps code (not fixed)
60ea50ad-39a5-475d-9b28-6b35b2c232fb,Missing phelps code (not fixed)
60f20c27-a9db-48ae-bc58-318d3a7e2621,Missing phelps code (not fixed)
6129de72-50e9-482b-aab2-20b59c090c32,Missing phelps code (not fixed)
61365304-8b17-43b7-a50f-f3d551ec3107,Missing phelps code (not fixed)
61549684-d2f4-44e0-8195-f5894fbc41e1,Missing phelps code (not fixed)
61590a93-f1f9-40dd-be90-a3c886704971,Missing phelps code (not fixed)
617ffd88-0fbc-44b7-aad8-d0b4de4c39e7,Missing phelps code (not fixed)
61830dd5-d6c5-447d-92eb-f178a6f16d6f,Missing phelps code (not fixed)
61a5ade8-43bd-4311-9be7-1faeefb812b9,Missing phelps code (not fixed)
61bc1b7d-d54c-4f4e-ba45-51d38399e01f,Missing phelps code (not fixed)
61e2e258-f6a8-426d-af72-9212ac0c052f,Missing phelps code (not fixed)
61f4855e-464c-4cbb-ac79-ae88e82f3f12,Duplicate language ro for phelps BH06429 with different content
61f5e1f8-dcb2-4c9c-a059-3b2467cc002f,Missing phelps code (not fixed)
62282cc9-ae86-43dc-a294-6ed0c4b1eb5a,Missing phelps code (not fixed)
6233b91a-18d1-4906-ac6e-278bd1769bfe,Missing phelps code (not fixed)
623584c3-9bd2-4e64-b00c-6c3771667152,Missing phelps code (not fixed)
62447ccd-d70e-4fc0-8401-d1ab85e1856e,Missing phelps code (not fixed)
62490d8d-18e5-4d56-a056-4c7b14d2cb11,Missing phelps code (not fixed)
625ff45b-4c65-4f05-a46d-0494578ea898,Missing phelps code (not fixed)
626a0bd4-6a14-4e13-9e02-bf305577b9d0,Missing phelps code (not fixed)
6282d378-67ee-406a-a6aa-bd6a3907a86a,Missing phelps code (not fixed)
62929508-6784-4bc0-8ae6-6ec6da07bffc,Missing phelps code (not fixed)
62aa9e37-4efc-4adc-8c47-37e1a3e2bedc,Duplicate language fr for phelps BH05771 with different content
62cf78d9-5f3a-48d3-8740-20a2176180e4,Missing phelps code (not fixed)
62fb92e4-9e57-4472-990e-3b5bbf0a478a,Missing phelps code (not fixed)
6306264a-0fd0-406c-86e5-67ef3d265095,Missing phelps code (not fixed)
631004bf-8f8a-43d6-a54e-5c7bcaf855b7,Missing phelps code (not fixed)
632d64fd-caac-422e-8059-f5208b748626,Missing phelps code (not fixed)
634b451f-739b-4f2c-8c00-da59440040fc,Missing phelps code (not fixed)
63824538-cac4-45f0-8895-2e18092fbb7b,Missing phelps code (not fixed)
63ab5555-9e11-4329-903b-576ea9cc26fd,Missing phelps code (not fixed)
63ec19df-2df3-4dfc-9ea6-7cd63169c08a,Missing phelps code (not fixed)
63f4a540-4522-4449-b0e8-01ed54898d49,Missing phelps code (not fixed)
63fb0689-30a4-4052-80d0-9374bfabec43,Missing phelps code (not fixed)
63ff0f48-abe0-4939-8a53-76bf5a6598de,Missing phelps code (not fixed)
644c39b7-745a-4386-8ff2-09809a16ed78,Missing phelps code (not fixed)
649886fe-5c58-44d0-859f-493f54b6adc2,Missing phelps code (not fixed)
64998d64-d67d-4906-9daa-a858160d99d4,Missing phelps code (not fixed)
64b01e74-400c-4d63-95ff-1b89acb47014,Missing phelps code (not fixed)
64ec066e-e91b-4b8d-a932-741fef44b704,Missing phelps code (not fixed)
652bba37-959b-4647-b6e3-3326fea28edd,Missing phelps code (not fixed)
6555f394-79b1-4eaf-881d-4e578b5c8453,Missing phelps code (not fixed)
65568d40-ddc5-48c4-8f03-808c1935f7f8,Missing phelps code (not fixed)
65750fab-a335-447f-bc44-04e5678fbca2,Missing phelps code (not fixed)
65900db3-28ea-4b45-8ec3-c7d804c0b606,Missing phelps code (not fixed)
65a760ef-85f1-4cfa-ac60-2d23212b5259,Missing phelps code (not fixed)
65c564c4-6ef2-404b-99de-36d522b1d354,Missing phelps code (not fixed)
65d1d3b4-7796-482d-87d3-edddf51a1425,Suspicious/placeholder phelps code: SKIP
65f5b139-e6f3-4e15-9294-e5b8531a3dd3,Duplicate language ky for phelps AB03461MAR with different content
661bd684-0ea0-4fce-a5a3-6ab7caffacb4,Missing phelps code (not fixed)
661f7707-5bab-4c7a-86d4-e6214d063445,Missing phelps code (not fixed)
66374cf3-16dd-44d3-91c3-30606e046f5b,Missing phelps code (not fixed)
663f3e66-edd0-40b5-9af9-c67a51b31594,Missing phelps code (not fixed)
6651127d-15f6-4510-b88a-dbc6f87b0227,Missing phelps code (not fixed)
6667c3ee-9cd5-4dd4-951f-c4c94c40cb0c,Missing phelps code (not fixed)
6683ffe2-4b59-4f21-9ce9-fa767e7e1fa6,Missing phelps code (not fixed)
66c5e505-f5dd-4991-84b6-a0ecd7aafe9f,Missing phelps code (not fixed)
66cdd016-bc0f-46bc-a5fb-5a7a49eda18c,Missing phelps code (not fixed)
670e4202-7c46-4050-8527-6e283721b4ef,Missing phelps code (not fixed)
6727b7e9-3658-47d4-91fb-5750ab8b8531,Missing phelps code (not fixed)
6733c8c5-2409-4d8f-8da4-3f38ba33b808,Missing phelps code (not fixed)
674ef8de-07fe-46c9-9aee-fea0a35419e5,Missing phelps code (not fixed)
675fa9e6-9237-46e4-a6db-1bb54beb6447,Missing phelps code (not fixed)
6774eb90-7b6d-4048-aac3-fb563a19dea7,Missing phelps code (not fixed)
67ab453c-77ae-4d1a-a199-899a4efb284a,Missing phelps code (not fixed)
67c190c5-e5c5-4df8-859b-4fc4043109f2,Missing phelps code (not fixed)
67eea5ed-fe4a-4ee8-8440-e494e1f986d5,Missing phelps code (not fixed)
67f1d980-87e5-4fbc-851e-00fa306aab09,Missing phelps code (not fixed)
68907e72-39bc-4fe5-9568-745e0124b1b2,Missing phelps code (not fixed)
68959e16-60b0-458a-b949-da35906b743b,Missing phelps code (not fixed)
68c52c96-2864-4c95-8204-03d0b1110f0d,Missing phelps code (not fixed)
68deaa88-ae08-4a8a-a913-56a9e829a4eb,Duplicate language el for phelps BH05768 with different content
68e3b853-dc40-4a19-bffd-d217c03ad8fb,Missing phelps code (not fixed)
68e7f561-5867-4a35-82cf-4f82c9d4b93b,Duplicate language sl for phelps BH00438 with different content
69305c1e-9ba0-4522-8f80-278b4b75ad7b,Missing phelps code (not fixed)
69483700-912d-4ac8-8f46-1f420ff1b5d3,Missing phelps code (not fixed)
698a2646-0020-4399-bc5a-df674d1b414a,Missing phelps code (not fixed)
6995bed7-af33-4052-a993-614abfcee198,Missing phelps code (not fixed)
69aa2d6a-18df-4bd8-8826-cfd05b638228,Missing phelps code (not fixed)
69ac7668-8aef-461e-922b-4377da703575,Missing phelps code (not fixed)
69aeaaaf-65a4-477c-974c-98dce883fa53,Missing phelps code (not fixed)
69bcda99-04af-40e5-8dc0-d096ea9917a5,Missing phelps code (not fixed)
69bf184f-7626-47e3-9e62-f9b74361de34,Missing phelps code (not fixed)
69c01fb2-f14e-446d-adae-429f7bae8ff8,Missing phelps code (not fixed)
69ccd765-bb84-482a-832b-fc888f22a5dc,Missing phelps code (not fixed)
6a2a2b60-d607-469a-9a75-a7793126a051,Missing phelps code (not fixed)
6a569577-beb6-422a-8d17-9e003c07ff29,Missing phelps code (not fixed)
6a5e8370-deb3-4862-b15c-166f41c55ea4,Missing phelps code (not fixed)
6a6e43c5-10e4-4358-bfc3-abe9f3fa4b19,Missing phelps code (not fixed)
6a78344a-a57e-4311-b34b-22cfb1a69e23,Missing phelps code (not fixed)
6a859687-6e01-4fd8-9ef2-05b5b4a65fe4,Missing phelps code (not fixed)
6aa869ab-67dd-4951-af5c-6c88ea912f47,Missing phelps code (not fixed)
6aaab7ef-b9e6-4543-b97a-4a7ef6dc96b4,Missing phelps code (not fixed)
6ae7717c-f746-4cf8-a015-a64cc94a88c1,Missing phelps code (not fixed)
6b2ddfc8-b515-4459-819b-55ed1803eb30,Missing phelps code (not fixed)
6baa3038-29f4-4891-850f-fcae94b8b0e9,Missing phelps code (not fixed)
6bd47d6f-8db7-4796-b209-47417bd59b04,Missing phelps code (not fixed)
6be356f7-11da-4119-b6bc-c5b713ec6a11,Missing phelps code (not fixed)
6bed6b53-22df-4c71-a095-93569e655f3e,Missing phelps code (not fixed)
6bf18656-4957-4533-9ee1-b1529324ec42,Missing phelps code (not fixed)
6c124cc0-1886-4857-998a-20db897ead66,Missing phelps code (not fixed)
6c227a59-9367-4236-a8b1-b83c4b2653b4,Missing phelps code (not fixed)
6c3f096c-3d37-41c6-ac29-46811be09af9,Missing phelps code (not fixed)
6c4219b5-7da0-4ab0-abdc-4b892b3ca1a0,Duplicate language ky for phelps BH05768 with different content
6cce49da-ed4e-4dae-9e75-1b39d8a255b8,Missing phelps code (not fixed)
6cdc652c-69d6-4159-a2ed-18d30d8c00d7,Missing phelps code (not fixed)
6ce15962-4492-412e-a5a1-86aac6d2e97f,Missing phelps code (not fixed)
6d0797de-cd70-4e82-9d09-ab349a665664,Missing phelps code (not fixed)
6d208ab7-48ba-4a17-9c3e-69c430ae79f1,Missing phelps code (not fixed)
6d45ad1b-0090-441b-8de2-7c33e0949fe4,Missing phelps code (not fixed)
6d4c9c6e-939c-412d-8018-685704eccd98,Missing phelps code (not fixed)
6d6584a3-ee4f-4224-adcf-73f2e4b99e28,Missing phelps code (not fixed)
6d76cec7-ba3a-4a63-a41b-61b083254d51,Missing phelps code (not fixed)
6d7e98fe-7c1a-42ad-ae3a-7170554ba796,"Exact duplicate entry for phelps BB00623, language ta"
6d85ecb1-dc59-41f0-b1c7-9340cae75e85,Missing phelps code (not fixed)
6d890649-a979-4693-b98e-6f1210b42916,Missing phelps code (not fixed)
6d9e24d8-7675-47ad-99cb-9bdd022d8d6e,Missing phelps code (not fixed)
6da356ae-71e4-4842-af17-99793c04d9d0,Missing phelps code (not fixed)
6dcf98e5-9d49-4491-884c-9050e995141d,Missing phelps code (not fixed)
6ded7bf5-3952-4e90-80d6-88d4bf00e42f,Missing phelps code (not fixed)
6df2b7f0-6c77-4729-bdfe-b30356bbb157,Missing phelps code (not fixed)
6dfb22d7-f34c-4519-9975-37dc13e3c100,Missing phelps code (not fixed)
6dfe708b-ad16-45b3-986d-ecdf8912ead2,Missing phelps code (not fixed)
6dff8afb-dc57-4efe-bb3e-33284b92e7e5,Missing phelps code (not fixed)
6e6776be-4cbf-4f82-b467-aee06256e28a,Missing phelps code (not fixed)
6e6e2d40-0b53-4829-92e4-d2a35265fef5,Missing phelps code (not fixed)
6e85f9aa-5b33-408a-b4ae-4f20697eb938,Missing phelps code (not fixed)
6e923441-c427-407d-90e5-dac76074f7ee,Missing phelps code (not fixed)
6ebadc11-2b7c-44e6-b603-347ccd6c0c25,Missing phelps code (not fixed)
6ec6a216-3f18-48bc-bc3d-58fc8be9ca0e,Missing phelps code (not fixed)
6efa249e-4681-4c5d-8cd9-710bd1a75ad2,Missing phelps code (not fixed)
6f597d4c-7573-4c18-ba31-347dfe7cdd8b,Missing phelps code (not fixed)
6f90f800-1fc4-4187-bd2a-5392a2a2b33e,Missing phelps code (not fixed)
6fe66374-8366-49fc-8bef-f4e904d7a963,Missing phelps code (not fixed)
6fe9fd56-8a77-4006-a16c-61dc5446a548,Missing phelps code (not fixed)
6feb88b1-b651-4241-ae51-3a377de845ba,Missing phelps code (not fixed)
6fecf23a-94d0-4354-9761-3176ec63c5ec,Missing phelps code (not fixed)
700c477c-19cf-48b0-bff0-d70ebf89162e,Missing phelps code (not fixed)
7036ea64-9d15-4092-985d-4636102e8e2c,Missing phelps code (not fixed)
7082ec08-6895-46a7-9e33-077fa39890ff,Missing phelps code (not fixed)
708aaceb-58f6-49b0-9072-b662e90a7bc6,Missing phelps code (not fixed)
70c22ef4-5de9-4043-b481-bfc18c8a424e,Missing phelps code (not fixed)
70d86ff5-c0e8-46d6-989d-22ac75fac413,Missing phelps code (not fixed)
710b2bda-e758-4b11-bddd-ffcb45176ace,Missing phelps code (not fixed)
71232e67-da76-46d1-bbb7-a3cdc64ed501,Missing phelps code (not fixed)
7142de54-4c9b-485e-b827-71ca70222f3a,Missing phelps code (not fixed)
71598286-5836-442a-8142-35b7b41a8878,Missing phelps code (not fixed)
71709005-2d97-4788-97ce-ed8710f88e11,Missing phelps code (not fixed)
71c77277-b289-419d-ad0b-c984d292e44a,Missing phelps code (not fixed)
71ef59d7-5ac2-4486-9dc6-727678d6d8dd,Missing phelps code (not fixed)
7211a820-166f-4152-9acc-869e0154b561,Missing phelps code (not fixed)
723006e9-f655-44a1-abb3-cba34e639560,Missing phelps code (not fixed)
72318bf3-71c2-4c2c-84c8-261e1acc56c4,Missing phelps code (not fixed)
724cffaa-0620-44e5-8364-20f2ff7f2c13,Missing phelps code (not fixed)
725c74dd-07c6-47ea-bb05-4e935c3aa2be,Missing phelps code (not fixed)
7260f87c-0745-4d47-b4a9-b085360683bb,Missing phelps code (not fixed)
727af105-8ffc-4386-aaba-3c99f769dbeb,Missing phelps code (not fixed)
72af827f-8c35-47c5-be70-8ab95607aabe,Missing phelps code (not fixed)
72b71892-c738-4edc-87ba-77bded2707b6,Missing phelps code (not fixed)
72c42d35-cedd-443c-bf8f-1756b44ae8d5,Missing phelps code (not fixed)
72e9712d-5fcf-4d40-ad07-2b7865ae68df,Missing phelps code (not fixed)
72eeb517-747b-487d-9e26-d11e2ed2911d,Missing phelps code (not fixed)
72fa6999-b559-423b-bf61-5c49f4dbabf0,Missing phelps code (not fixed)
7338e40d-8d4a-4ea7-99bb-008e22c58f0e,Missing phelps code (not fixed)
7347db2b-c7de-4d43-acf0-2ab761d39b18,Missing phelps code (not fixed)
73795caa-3e89-45de-a02d-534d88f4796f,Missing phelps code (not fixed)
737ac69c-99fa-408f-8545-3fa40c67e46f,Missing phelps code (not fixed)
73d21a7b-4370-4c48-bd43-8ea87ff5f2cc,Missing phelps code (not fixed)
73e91d4c-f22d-4c11-9a08-e2ae46a4c25b,Missing phelps code (not fixed)
740494b4-daa2-4893-a707-9fc88032e303,Missing phelps code (not fixed)
74198ac3-71b9-49b2-a9c3-ff72df1ee835,Missing phelps code (not fixed)
741c27c3-7933-4ec0-9224-ffbb7d059c35,Missing phelps code (not fixed)
742f2783-2247-4dec-ba09-a5275c037be6,Missing phelps code (not fixed)
7433c50c-3623-4a29-8eb6-124b8eaedd54,Duplicate language el for phelps AB00527 with different content
745f944f-ca5b-4f1e-bb3f-c2cd9e64ba41,Missing phelps code (not fixed)
74aa4f97-5884-4104-bae8-ec0aba8b75fb,Missing phelps code (not fixed)
74db9359-3cba-4cf3-a88d-cf64bf1d789b,Missing phelps code (not fixed)
74e1b2c9-b5b0-4b6f-9562-ce98244510a8,Missing phelps code (not fixed)
7516ea1c-243f-4ceb-97df-2de03ba7ed30,Missing phelps code (not fixed)
7524160b-0aee-4b46-abf8-170cd6e0514f,Missing phelps code (not fixed)
7526ccbe-d617-4674-99cc-029783920b26,Missing phelps code (not fixed)
756ce8de-880c-4091-9801-5485026a74c7,Missing phelps code (not fixed)
75b298ae-0432-4b1b-8b38-090e127ae9b4,Missing phelps code (not fixed)
75bcd63a-978a-4312-bd48-2d9272ae3bd5,Missing phelps code (not fixed)
75e01714-a774-44f8-b238-dc0bca83f486,Missing phelps code (not fixed)
76173fce-868a-4082-bcd2-b3411114d57d,Missing phelps code (not fixed)
76308ebe-30d3-41f9-ba27-711ab1f9aee9,Missing phelps code (not fixed)
7650a1dc-e321-42e7-8194-eecb96cd8582,Missing phelps code (not fixed)
76c420c0-441f-4437-82a3-851a9c6493f0,Missing phelps code (not fixed)
76cb14a3-7531-4421-afb4-c69755cc064a,Missing phelps code (not fixed)
76dcfaa4-4d2a-43a9-a16a-332ae1e4d4f0,Missing phelps code (not fixed)
76edc5f1-2075-4218-8dbf-f9ae76985ec2,Missing phelps code (not fixed)
76fe6e4e-8714-43b7-b7f6-8e56d55e1826,Missing phelps code (not fixed)
770ca87c-08fc-40ef-8baa-62dc459832f4,Missing phelps code (not fixed)
77289ae2-2560-45ea-ac0f-f3b24f3408fb,Missing phelps code (not fixed)
7742a386-3f88-43e7-9519-5ea39f15e066,Missing phelps code (not fixed)
775c93d0-5821-463b-be21-a3316f346874,Missing phelps code (not fixed)
777e3587-283a-4a3f-b3c0-094d24acc912,Missing phelps code (not fixed)
778c830f-a939-4dfa-ac13-947790882a14,Missing phelps code (not fixed)
778d8840-5af6-4a9c-b814-c69734f9cdc7,Missing phelps code (not fixed)
779a2d70-6786-4a12-9ce2-f3beefa95c67,Missing phelps code (not fixed)
77c40288-2f6a-4d31-91dc-b4b83831d49d,Missing phelps code (not fixed)
77db18b3-18bd-4a28-b8fd-099afe600001,Missing phelps code (not fixed)
77e870b4-2ee1-4ee8-83bb-41bfc8f89460,Missing phelps code (not fixed)
77fc39b8-8d84-43f0-bc4e-ebebad71f413,Missing phelps code (not fixed)
780ad41a-a463-4084-9fb2-df4e5e99d5fa,Missing phelps code (not fixed)
781595c3-b10b-49b2-a6c9-d0ab6699a9cc,Missing phelps code (not fixed)
78254bd3-7d05-406f-a43d-6cb7f8d0c15c,Missing phelps code (not fixed)
785766f3-1b39-4009-bc03-324f2540c7f3,Missing phelps code (not fixed)
785e0b28-c96e-4bad-b3e1-81adc850997d,Missing phelps code (not fixed)
78a70a32-7b7f-45be-b71d-b8fdf5fa4019,Missing phelps code (not fixed)
78f12dc0-70ab-4f13-bee0-045626596036,Missing phelps code (not fixed)
79166bbb-e49e-4982-8173-18bc46939d81,Missing phelps code (not fixed)
793514b0-7145-49db-868f-438dd4c6f782,Missing phelps code (not fixed)
7937a12a-d2ba-4af5-9f56-f74ea6a9703e,Missing phelps code (not fixed)
7939a4f8-a9e2-4fe5-87e4-a0f4b1345f5d,Missing phelps code (not fixed)
793cdcf6-cc1e-4079-b2c0-f0a45d82e44e,Missing phelps code (not fixed)
797027ba-3e02-4ff2-9bb2-adec619e0d10,Missing phelps code (not fixed)
7980a4b9-8da4-4cc5-bcee-56de35883fe8,Missing phelps code (not fixed)
7999cbc9-fa4b-47b0-8c16-56da4067c6f0,Missing phelps code (not fixed)
79a6cb2e-34bb-4ba3-b0b1-4c8b7906b2ed,Duplicate language meu for phelps AB03461MAR with different content
79aae541-2fef-4d99-a905-a09de85e5a43,Missing phelps code (not fixed)
79bf95e0-5b92-4628-9383-67c90a240442,Missing phelps code (not fixed)
79fc6125-68c0-4f2f-ad3f-d67ae61671b0,Missing phelps code (not fixed)
7a11d055-e235-42d7-866f-c07e16bc0caa,Missing phelps code (not fixed)
7a2ccf45-fd48-4980-9179-b42b16ba4be4,Missing phelps code (not fixed)
7a2e023e-8f8b-4096-a96b-d77287419d31,Missing phelps code (not fixed)
7a31f880-492d-4f86-86dc-df3c7106b838,Missing phelps code (not fixed)
7a4b8b02-ddab-41d8-9015-16ec0c572548,Missing phelps code (not fixed)
7a4cef92-c2f9-4900-85d3-a525839974f1,Missing phelps code (not fixed)
7a4ed41d-871e-4884-b92b-9d543f1db5fa,Missing phelps code (not fixed)
7a5c568c-7a6c-486a-8d46-5794e2d0c73d,Missing phelps code (not fixed)
7a7729f1-198f-4848-ba13-387e8b06d8ed,Missing phelps code (not fixed)
7a8a4d94-62fd-476c-98a7-eb15d499e88b,Missing phelps code (not fixed)
7a959803-d6f7-49cd-a16a-5edee6c8c5c2,Missing phelps code (not fixed)
7a99cab1-a9ee-4335-9527-7e84fbf9af37,Missing phelps code (not fixed)
7aa0711d-ebe5-4230-abdc-cee295ecca31,Missing phelps code (not fixed)
7ac54269-46f0-4e86-9ffe-734683c46145,Missing phelps code (not fixed)
7ac6d6b2-feed-4647-b001-5d771a1906a2,Missing phelps code (not fixed)
7aeb97d9-fcc2-4832-9abd-79a81188b25c,Missing phelps code (not fixed)
7af8de8e-b7c2-4f0b-b975-23ae6ac87103,Missing phelps code (not fixed)
7b0f2cef-39bc-408e-8431-f19d75d00fc8,Missing phelps code (not fixed)
7b178856-764d-4f4e-975f-6c6437c2e450,Missing phelps code (not fixed)
7b226530-0b6c-4313-a3c4-c525f3a49e38,Missing phelps code (not fixed)
7b3d37a0-e2b7-4659-a8f0-220eeffd1f47,Missing phelps code (not fixed)
7b468b9f-0ea4-432c-bfb1-2b5cc74b4b0f,Missing phelps code (not fixed)
7b619535-c678-4184-93f5-acb643b4ba96,Missing phelps code (not fixed)
7b74415a-5b3a-44ce-ab15-84c3e91d295e,Missing phelps code (not fixed)
7b7b716c-e2a8-4aca-a3ab-64adf6ffedd0,Missing phelps code (not fixed)
7b9280f7-9673-423e-9e24-c29383f3d5f1,Missing phelps code (not fixed)
7bdcc892-d4f7-47a0-bfbe-9990980be2a6,Missing phelps code (not fixed)
7c4d9750-0bab-4884-aca1-a102be4b2969,Missing phelps code (not fixed)
7c692400-03da-447d-889f-4f952e864cfd,Missing phelps code (not fixed)
7c6a9d89-9280-4020-9a69-429d46d39990,Missing phelps code (not fixed)
7c9b9a99-8440-41ba-90ca-360577a227ca,Missing phelps code (not fixed)
7ca5ad66-8f06-4d6d-a701-4a8899323f98,Missing phelps code (not fixed)
7cbe79c3-6e20-4e02-a32b-64cbcbf73b7a,Missing phelps code (not fixed)
7ce69972-adc0-48bf-8ac3-34a424524596,Missing phelps code (not fixed)
7cf7494a-3a50-455a-9b01-f70cf573296b,Missing phelps code (not fixed)
7d07ccf0-c183-414b-9425-979435ff2ffe,Missing phelps code (not fixed)
7d0965f2-9d4f-4f49-afad-e43193e5f4cd,Missing phelps code (not fixed)
7d2e0b48-fe7b-45cf-b507-e31a6079b21e,Missing phelps code (not fixed)
7d323d6f-5f41-4348-8752-54d51537feef,Missing phelps code (not fixed)
7d4081d5-cc64-42e2-9eea-b4730b29884b,Missing phelps code (not fixed)
7d5de483-6315-4523-9741-b48ede387c19,Missing phelps code (not fixed)
7d7233a4-a419-434f-8f44-62e85c64b94a,Missing phelps code (not fixed)
7db519af-2216-46e8-97dc-f6a98c04449d,Missing phelps code (not fixed)
7db6e4e6-e98a-4033-a1f5-0f3f39c6e741,Missing phelps code (not fixed)
7dc75200-4284-4f3f-afeb-14754e53de3c,Missing phelps code (not fixed)
7dccd40a-bf68-4225-b76c-20a0211dcd2d,Missing phelps code (not fixed)
7de57df2-8534-431a-8382-46df85e86cb2,Missing phelps code (not fixed)
7dfd4de0-a1ff-48f6-8733-70a0b037edb9,Missing phelps code (not fixed)
7e5c37e8-db73-4516-a2e4-68e7b283b00a,Missing phelps code (not fixed)
7e81a7a5-f038-4cf2-97ec-15c40a6f5f81,Missing phelps code (not fixed)
7eaab723-2659-41a3-b3ca-f807b744ab4d,Missing phelps code (not fixed)
7ed7fb27-d24c-4a08-a8e5-854628bcae4f,Missing phelps code (not fixed)
7f30de1f-466d-4468-bbbd-7fad22a2d479,Missing phelps code (not fixed)
7f3e639d-7e67-4ca7-afb1-2dbd9050ffd2,Missing phelps code (not fixed)
7f4207bd-58bb-4c85-aad2-63cc8c0f47e6,Missing phelps code (not fixed)
7f4e9308-4305-42df-9ae6-424fe593490e,Missing phelps code (not fixed)
